"City","State","Latitude","Longitude"
"Flovilla","GA",33.253734,-83.898517
"Fort Covington","NY",44.989207,-74.494638
"Keller","WA",48.078769,-118.685012
"Davenport","CA",37.011617,-122.191913
"Everett","PA",40.011471,-78.373348
"Elkton","VA",38.407904,-78.623628
"Patterson Heights","PA",40.73951,-80.32923
"Ottoville","OH",40.932272,-84.338838
"Clay City","IN",39.276708,-87.112791
"East Dublin","GA",32.548222,-82.871808
"Plainview","SD",44.602211,-102.16155
"Broken Bow","OK",34.033224,-94.762888
"Mecan","WI",43.796091,-89.215117
"East Fork","AZ",33.798107,-109.930376
"Gallina","NM",36.22835,-106.818929
"Colmor","NM",36.22059,-104.649434
"Beachwood","OH",41.464498,-81.508732
"Plymouth","PA",41.24036,-75.944643
"Maeser","UT",40.477182,-109.586806
"Conde","SD",45.157185,-98.097592
"Patterson","IA",41.348324,-93.880502
"Blakeman","KS",39.822222,-101.117103
"South Platte","CO",39.407489,-105.171379
"Narcisso","TX",34.000356,-100.473453
"Wooldridge","MO",38.906145,-92.523241
"Horace","KS",38.476405,-101.790729
"Barrackville","WV",39.503695,-80.166745
"Ellwood City","PA",40.86173,-80.286451
"Milpitas","CA",37.428272,-121.906624
"Littlefield","TX",33.917315,-102.324902
"Fayetteville","PA",39.911203,-77.549989
"Lewistown","MT",47.062473,-109.428238
"Twin Brooks","SD",45.205797,-96.779511
"Churchville","NY",43.104228,-77.884454
"Inverness","AL",32.7109645,-86.2285785
"Mexico","PA",40.537579,-77.353321
"Spokane","WA",47.65878,-117.426047
"Jerusalem","GA",30.978286,-81.845666
"San Marcial","NM",33.700066,-106.987253
"Vicksburg","FL",30.325754,-85.664651
"Bayside Terrace","TX",29.627173,-95.013817
"Benedict","MN",47.158012,-94.690555
"Jetmore","KS",38.084463,-99.893462
"Nederland","TX",29.97438,-93.992396
"Cornettsville","KY",37.133984,-83.076833
"Dollar Bay","MI",47.119649,-88.511511
"Wantagh","NY",40.683712,-73.510126
"Clay City","IL",38.688659,-88.354212
"New London","OH",41.085054,-82.399889
"Union","LA",30.087144,-90.904819
"Carrollton","MI",43.458636,-83.930251
"Meadow Lands","PA",40.219237,-80.220614
"Firth","NE",40.532501,-96.60613
"Paddock Lake","WI",42.577519,-88.105085
"Tok","AK",63.336667,-142.985556
"Flatwoods","LA",31.402676,-92.86821
"Argonne","WI",45.659684,-88.879283
"Calpet","WY",42.28383,-110.259052
"Playas","NM",31.91676,-108.53366
"Perkins","MI",45.977739,-87.071807
"Mayo","KY",37.871741,-84.924954
"Palisades","NY",41.011209,-73.913469
"Hill City","SD",43.932485,-103.575193
"Peterson","AL",33.232617,-87.423614
"Bluewater","NM",35.255034,-107.985617
"Upton","MA",42.17454,-71.602288
"Chesapeake Ranch Estates","MD",38.346235,-76.417728
"Alleyton","TX",29.706623,-96.486359
"Marshall","OH",39.152011,-83.484916
"Gilboa","NY",42.397303,-74.445981
"Perham","ME",46.844208,-68.197257
"Yachats","OR",44.311231,-124.104842
"Smiths Creek","KY",38.45869,-83.186012
"Tuscarora","PA",40.770089,-76.037431
"Diablo","WA",48.713462,-121.141233
"Hillsdale","MI",41.920047,-84.63051
"Albers","IL",38.543382,-89.612313
"Mountain View","MO",36.995332,-91.703755
"McLean","TX",35.232549,-100.599856
"Cisne","IL",38.515881,-88.437548
"Farmersville","OH",39.6795,-84.429113
"Florence","CO",38.390278,-105.118599
"Murray","AR",35.930078,-93.311847
"Colp","IL",37.805328,-89.080077
"Crab Orchard","KY",37.464527,-84.506604
"Indian River City","FL",28.559721,-80.799221
"Hayward","CA",37.668821,-122.080796
"Camarillo","CA",34.216394,-119.037602
"Westlake Village","CA",34.145839,-118.805647
"Southville","MA",42.266762,-71.536453
"Antelope","CA",38.708236,-121.329951
"Hartsburg","MO",38.695034,-92.308798
"Alexander","GA",33.022099,-81.876782
"Lowell","VT",44.799215,-72.448165
"Lynnville","IL",39.686991,-90.345956
"Rancho Santa Margarita","CA",33.640855,-117.603104
"Dawsonville","MD",39.12844,-77.34304
"Morris","MN",45.586072,-95.913941
"Brunersburg","OH",41.306716,-84.386892
"Cornersville","TN",35.361465,-86.839724
"Newton","NJ",41.058153,-74.752665
"Bear Valley","CA",38.016729,-120.079629
"Reamstown","PA",40.211482,-76.12328
"Driscoll","TX",27.674474,-97.748607
"Hillemann","AR",35.12259,-91.089011
"Adolphus","KY",36.65171,-86.261378
"Tuscaloosa","AL",33.209841,-87.569174
"Neville","OH",38.810069,-84.212157
"Ionia","MI",42.987255,-85.071117
"Belmont","PA",40.287297,-78.889469
"Oceanport","NJ",40.318166,-74.015138
"Millboro","SD",43.07306,-99.969008
"Montrose","GA",32.559606,-83.153209
"Unity","OR",44.437384,-118.192712
"North Albany","OR",44.652899,-123.101762
"Mattydale","NY",43.097845,-76.145202
"Hiko","NV",37.596904,-115.224189
"North Bend","OH",39.152558,-84.748004
"Hedley","TX",34.866996,-100.660411
"North Irwin","PA",40.337569,-79.713378
"Unadilla","NE",40.683335,-96.269732
"Roseland","IN",41.716159,-86.252507
"Sweetwater","AZ",33.131693,-111.844717
"Oakham","MA",42.352869,-72.045354
"Sagamore Hills","OH",41.311721,-81.568176
"Gillespie","IL",39.129769,-89.819541
"Troutdale","OR",45.539286,-122.387313
"Allendale","CA",38.444631,-121.943022
"Tunnel City","WI",44.007187,-90.565689
"Waitsburg","WA",46.270418,-118.153286
"Mount Royal","NJ",39.810113,-75.211292
"Americus","MO",38.780321,-91.564057
"Spencer","OK",35.526786,-97.401041
"Tellico Plains","TN",35.362855,-84.294087
"Cold Springs","CA",38.4521325,-120.461728
"Gasport","NY",43.199224,-78.576139
"North Industry","OH",40.738948,-81.366781
"Power","MT",47.71579,-111.686928
"Central","MI",47.407137,-88.20066
"Clinton","CT",41.27871,-72.52759
"Iatan","TX",32.336786,-101.12873
"Pineola","FL",28.688879,-82.272868
"Crumstown","IN",41.624213,-86.408068
"Greeley","CO",40.423314,-104.709132
"Carlisle","OH",39.582003,-84.320219
"Newton","NH",42.869534,-71.034502
"Lido Beach","NY",40.588993,-73.625407
"Woodbury","VT",44.440889,-72.416496
"Wanamingo","MN",44.304409,-92.790475
"Shelburne","MA",42.589807,-72.688424
"Mulhall","OK",36.065082,-97.404054
"Victor","IA",41.731668,-92.297961
"Jelloway","OH",40.536729,-82.300161
"Six Mile","SC",34.80733,-82.820698
"Bryce Canyon City","UT",37.673889,-112.156944
"Trafford","PA",40.385625,-79.758935
"Culloden","WV",38.420089,-82.055416
"Westhope","ND",48.909464,-101.020712
"Tampico","MT",48.304738,-106.827
"Red Lodge","MT",45.185778,-109.246821
"Chisholm","ME",44.481454,-70.199503
"Weston","ID",42.037146,-111.979398
"Santiago","PA",40.434235,-80.270616
"Slate Lick","PA",40.767009,-79.642826
"Hazelwood","OR",45.516509,-122.523981
"Sherrill","NY",43.07368,-75.598235
"Saint Robert","MO",37.828096,-92.177666
"Ludlow","MO",39.655015,-93.702158
"Benedict","NE",41.005847,-97.606441
"Crown","PA",41.389785,-79.270876
"Arbyrd","MO",36.050902,-90.238709
"Marinwood","CA",38.038255,-122.537756
"Anderson","AK",64.344167,-149.186944
"Oreland","PA",40.118443,-75.177676
"Chase","WI",44.718049,-88.15677
"Highcliff","PA",40.526735,-80.050333
"Wetmore","MI",46.379671,-86.620436
"Linthicum","MD",39.205108,-76.652746
"Marysville","PA",40.342588,-76.929975
"Bayard","NM",32.761743,-108.130599
"Lookout","WV",38.06539,-80.968431
"Bagley","IA",41.846096,-94.429969
"Fort Bragg","CA",39.445723,-123.805294
"Cleveland","SC",35.072339,-82.527346
"Mount Sterling","OH",39.719505,-83.265193
"Buckner","VA",37.962084,-77.77277
"Greeneville","TN",36.163157,-82.830986
"Brunswick","NY",42.749245,-73.589838
"Mariposa","CA",37.484938,-119.966284
"Delft","MN",43.986346,-95.08888
"Craigville","MN",47.902997,-93.612964
"Benedict","ND",47.830281,-101.082374
"State Line","ID",47.705442,-117.035875
"Stoneburg","TX",33.671215,-97.905313
"Alfred","NY",42.254237,-77.790551
"Sugar Bush Knolls","OH",41.204501,-81.345941
"Sidney","OH",40.284216,-84.155499
"Allenton","WI",43.420554,-88.34093
"Dennis Acres","MO",37.046728,-94.505502
"Anderson","AL",34.928418,-87.266407
"Spencer","OH",41.100332,-82.123208
"Tenino","WA",46.856766,-122.852909
"Olympia Fields","IL",41.513368,-87.674212
"Hoffman Estates","IL",42.042805,-88.079795
"Monument","CO",39.091659,-104.872758
"Embudo","NM",36.207523,-105.961132
"New Bethlehem","PA",41.001732,-79.33143
"San Rafael","NM",35.112539,-107.882558
"Parmalee","FL",27.371155,-82.218146
"Wells","KS",39.138887,-97.550864
"Yarnell","AZ",34.221693,-112.747401
"Pocono Pines","PA",41.106755,-75.454352
"Herndon","VA",38.969555,-77.386098
"Lochbuie","CO",40.007206,-104.716079
"Matamoras","PA",41.368705,-74.700163
"Imbler","OR",45.459582,-117.962159
"Imbry","PR",18.437082,-66.556485
"Acton","ME",43.534247,-70.909785
"Chismville","AR",35.217314,-93.94048
"Fort Pierce","FL",27.446706,-80.325606
"Roy Lake","MN",47.325236,-95.551692
"Stamford","TX",32.945387,-99.802871
"Groton","NH",43.701739,-71.835637
"Oakfield","WI",43.686101,-88.546495
"Redding","CA",40.58654,-122.391675
"Levittown","NY",40.725934,-73.514292
"Chatham","PA",39.853442,-75.821609
"Port Gamble","WA",47.854261,-122.583758
"Elk Creek","NE",40.286111,-96.129451
"Greers Ferry","AR",35.577022,-92.177375
"Timberlake","VA",37.320699,-79.257525
"Ardsley","NY",41.010653,-73.843745
"East Avon","NY",42.90923,-77.70639
"Ridgeway","TX",33.180391,-95.769406
"Westchester","FL",25.754822,-80.327274
"Stonefort","IL",37.614216,-88.708113
"DeCordova","TX",32.429861,-97.695027
"Talleyville","DE",39.809001,-75.548813
"Wilsey","KS",38.63612,-96.675286
"Saint Marys","OH",40.54227,-84.389396
"Port Allen","LA",30.452135,-91.210108
"Stockman","TX",31.779342,-94.406593
"Whaleyville","VA",36.588208,-76.684677
"Clemson","SC",34.683438,-82.837365
"Twin Peaks","CA",34.238895,-117.233653
"Whitehall","MI",43.410011,-86.348679
"Ludlow","MS",32.571805,-89.712853
"Newton","NC",35.669855,-81.221471
"Darien","GA",31.370226,-81.43399
"Humphrey","AR",34.422041,-91.706242
"Fresno","CA",36.747727,-119.772366
"Chadwick","IL",42.01336,-89.890676
"Ulysses","KS",37.581409,-101.35517
"Butte Meadows","CA",40.081271,-121.551086
"Ivesdale","IL",39.943366,-88.455336
"Ferrysburg","MI",43.084462,-86.220331
"North Bellmore","NY",40.69149,-73.53346
"Brooke","VA",38.387626,-77.379705
"Cotton Plant","AR",35.008148,-91.251237
"Lowry","AR",36.471733,-93.054343
"Weldon","NC",36.427096,-77.595533
"Granite Bay","CA",38.763235,-121.163836
"White Oak","OK",36.624311,-95.28792
"Scaly Mountain","NC",35.011757,-83.316265
"Coletown","KY",37.928967,-84.442158
"Bitely","MI",43.746959,-85.861726
"Moody","AL",33.590936,-86.490817
"Bloomington","CA",34.07029,-117.39588
"Delanson","NY",42.745353,-74.188183
"Silverton","CO",37.811941,-107.664506
"Pella","IA",41.408053,-92.916309
"Chatsworth","IA",42.916101,-96.51642
"Windhorst","KS",37.785297,-99.642068
"Camden","OH",39.628942,-84.648563
"Louisville","KS",39.250274,-96.31472
"Dawson","NE",40.131112,-95.830549
"Forsan","TX",32.109848,-101.366232
"Rudd","IA",43.126081,-92.905753
"Summerville","LA",31.755447,-92.162357
"Bethlehem","PA",40.625932,-75.370458
"Visalia","CA",36.330228,-119.292058
"Churchville","MD",39.561219,-76.245512
"Rockwood","IL",37.840607,-89.700659
"West Point","VA",37.531534,-76.79635
"Johnson","OK",35.409573,-96.865471
"Jamestown","AR",35.696745,-91.704585
"La Crosse","IN",41.31754,-86.891411
"Dawson","ND",46.868595,-99.751495
"Meraux","LA",29.932982,-89.94979
"West Salem","WI",43.899132,-91.081247
"Sargents","CO",38.404163,-106.415028
"Lewis Run","PA",41.870896,-78.661417
"Abo","NM",34.455898,-106.333071
"Damariscotta","ME",44.032857,-69.518659
"New Bloomfield","PA",40.419806,-77.186372
"Mount Pleasant","NC",35.399308,-80.435896
"Sayville","NY",40.735932,-73.082056
"McManus","LA",30.834348,-91.136218
"East Jordan","MI",45.158063,-85.124225
"Dundee","NY",42.523404,-76.976631
"Port Ludlow","WA",47.925369,-122.683491
"Schell City","MO",38.020032,-94.115778
"Girardville","PA",40.791477,-76.283557
"Huber Ridge","OH",40.088675,-82.916569
"Palisade","NV",40.610195,-116.198689
"Saint David","AZ",31.904252,-110.21424
"Lazear","CO",38.779984,-107.781727
"Racine","OH",38.971191,-81.914303
"Accord","NY",41.785649,-74.229037
"Herman","MN",45.808572,-96.143392
"Delhi","LA",32.457642,-91.493174
"Gum Branch","GA",31.858264,-81.72678
"Redby","MN",47.878568,-94.913045
"Nanafalia","AL",32.112926,-87.988069
"Hughesville","PA",41.241193,-76.723846
"Buhler","KS",38.134455,-97.770048
"Our Town","AL",32.828182,-85.961908
"Swansea","SC",33.738209,-81.097873
"Baxter Springs","KS",37.023676,-94.735504
"Hennepin","OK",34.512921,-97.370751
"Swedeburg","NE",41.136113,-96.624742
"Bissell","MS",34.246218,-88.782832
"South Lockport","NY",43.150057,-78.696699
"Carrollton","NY",42.108397,-78.651695
"Markesan","WI",43.707205,-88.990112
"Burns","TN",36.053394,-87.31251
"Hershey","NE",41.158608,-101.002652
"Fogelsville","PA",40.583151,-75.632688
"Belden","ND",48.151405,-102.357396
"Carpio","ND",48.442517,-101.714606
"Norwalk","CA",33.902237,-118.081733
"Warrens Corners","NY",43.216168,-78.754757
"Wilson","WI",44.890796,-91.598083
"West Crossett","AR",33.140955,-91.994021
"Readlyn","IA",42.702205,-92.225457
"Osceola","SD",44.467474,-97.838696
"Fort Myers Beach","FL",26.452025,-81.948145
"Haslet","TX",32.974847,-97.347796
"Bradley Beach","NJ",40.202335,-74.012081
"Monroe","ME",44.615072,-69.018094
"Reidville","SC",34.862899,-82.114275
"Mango","FL",27.979744,-82.306481
"Carrington","ND",47.44972,-99.126223
"Smithville","IN",39.071159,-86.50694
"Allagash","ME",47.083924,-69.100874
"Hebbronville","TX",27.306706,-98.678352
"Torrance","CA",33.835849,-118.340629
"Colebrook","NH",44.894492,-71.495918
"Mountain Home Air Force Base","ID",43.04963,-115.86562
"Ralston","IA",42.041651,-94.633033
"Decoy","KY",37.495651,-83.094059
"Tegarden","OK",36.801756,-98.99388
"Phillips","NE",40.897234,-98.214781
"Middletown","OH",39.515058,-84.398276
"Camp San Saba","TX",30.995449,-99.255054
"Moravia","IA",40.890844,-92.815196
"Ingram","VA",36.744303,-79.158351
"Downs","KS",39.498621,-98.54201
"Uncas","OK",36.799538,-96.953541
"Smithers","WV",38.181217,-81.307056
"Prairie du Sac","WI",43.286933,-89.724012
"Pedricktown","NJ",39.758857,-75.406025
"Centerport","NY",40.885376,-73.37623
"Somers","CT",41.985374,-72.446195
"Tonyville","CA",36.248561,-119.09066
"Foxhome","MN",46.277182,-96.310065
"Natalbany","LA",30.546302,-90.484812
"Ohoopee","GA",32.18019,-82.219566
"Searsboro","IA",41.580553,-92.703524
"Manchester","TN",35.481743,-86.088599
"Randolph","AL",32.899569,-86.910823
"Stockholm","SD",45.099687,-96.80201
"Punta Santiago","PR",18.166349,-65.748217
"Lake Michigan Beach","MI",42.22087,-86.369469
"North Wales","PA",40.21094,-75.278232
"Perth","KS",37.174745,-97.505326
"Crystal Springs","MS",31.987378,-90.357035
"Island","KY",37.445046,-87.143885
"Sun City West","AZ",33.661982,-112.341273
"Newport","TN",35.967041,-83.187658
"Tresckow","PA",40.913419,-75.966592
"Leamington","UT",39.534674,-112.283555
"Bruce Crossing","MI",46.534943,-89.178754
"Clyattville","GA",30.691594,-83.31515
"Gilliam","LA",32.827085,-93.845179
"Ocoee","TN",35.122297,-84.718827
"Mount Pleasant","NY",41.096207,-73.793467
"Wallagrass","ME",47.129484,-68.597268
"Morrow","OH",39.354505,-84.127157
"Independence Hill","IN",41.476147,-87.367259
"King William","VA",37.687365,-77.01358
"Hilliard","FL",30.691068,-81.917333
"Marvell","AR",34.555656,-90.912893
"Brooklyn","AL",31.262671,-86.771075
"Lockport Heights","LA",29.650491,-90.546475
"Bouton","IA",41.851374,-94.009121
"York Springs","PA",40.008983,-77.115536
"Brunswick","NE",42.337783,-97.970623
"Herman","MI",46.666879,-88.367077
"Tulelake","CA",41.955988,-121.477492
"Bovina","NY",42.269529,-74.726823
"Posen","IL",41.631701,-87.681437
"Brigantine","NJ",39.410117,-74.364591
"Long Bridge","LA",31.014078,-92.018455
"Cranmoor","WI",44.314685,-90.032908
"Etowah","OK",35.130964,-97.192698
"Henry","VA",36.829304,-79.991707
"Bernard","IA",42.31223,-90.8318
"Randolph","AZ",32.917006,-111.514845
"Villa Grove","CO",38.24861,-105.94918
"Denmark","NY",43.899791,-75.582412
"Lacassine","LA",30.235485,-92.921537
"Kearny","NJ",40.768434,-74.145421
"Alfred","ND",46.603033,-98.999275
"Vermilion","IL",39.581146,-87.588913
"Bradley","AL",31.033513,-86.725513
"Brantley","AL",31.582383,-86.257179
"Parcelas Nuevas","PR",18.140237,-66.172389
"Bieber","CA",41.121277,-121.14414
"Salt Chuck","AK",55.626389,-132.553611
"Manasquan","NJ",40.126226,-74.049304
"Johns Island","SC",32.792398,-80.108149
"Guasti","CA",34.065011,-117.586441
"Onward","MS",32.72541,-90.942048
"Deep Springs","CA",37.371598,-117.985094
"Five Points","TN",35.045916,-87.311129
"Laton","CA",36.433284,-119.686799
"Carson","WA",45.725395,-121.819244
"Hinkley","CA",34.934703,-117.199212
"Muldoon","TX",29.815784,-97.071096
"Livermore","ME",44.383956,-70.249225
"Bucksport","SC",33.664892,-79.10254
"Milford","OH",39.175338,-84.294382
"Roberta","GA",32.721807,-84.013243
"Elsberry","MO",39.166715,-90.78096
"Ritchie","MD",38.870674,-76.855455
"Michigamme","MI",46.534658,-88.110135
"Hertford","NC",36.190158,-76.466052
"Lake Los Angeles","CA",34.61249,-117.828119
"Coalmont","CO",40.56248,-106.444477
"Nashville","WI",45.466631,-88.925946
"Los Fresnos","TX",26.071744,-97.476373
"Somerset","IN",40.669208,-85.828317
"Sumner","GA",31.512959,-83.738506
"Wellsville","OH",40.602842,-80.648963
"Amelia","OH",39.028397,-84.217714
"Oakdale","WI",43.959688,-90.381798
"Ravia","OK",34.245709,-96.775176
"Arlington","LA",30.388248,-91.171773
"Arden Town","CA",38.574072,-121.383008
"Mason","WV",39.021745,-82.02903
"Dekoven","KY",37.57477,-88.072251
"Worthington Springs","FL",29.929407,-82.423447
"Beechwood","KY",38.412292,-84.746058
"Hoschton","GA",34.096496,-83.761284
"Ripley","OH",38.745628,-83.844925
"Tualatin","OR",45.384008,-122.763985
"Worthington","PA",40.837564,-79.631992
"King Lake","NE",41.31361,-96.301135
"Delia","KS",39.240552,-95.966935
"Shonkin","MT",47.628859,-110.572712
"Binghamton","NY",42.098687,-75.917974
"Garden City","KS",37.97169,-100.872662
"Battle Creek","MI",42.321152,-85.179714
"Mount Vernon","AL",31.085178,-88.013333
"Peach Springs","AZ",35.529159,-113.425491
"Curlew","IA",42.978858,-94.741092
"Puckett","MS",32.080987,-89.775909
"Beech Bluff","TN",35.596461,-88.631442
"Braham","MN",45.722739,-93.170776
"Saratoga Springs","NY",43.08313,-73.784565
"Culver","IN",41.218931,-86.423063
"Carleton","MI",42.05921,-83.390766
"Treasure Lake","PA",41.173394,-78.715861
"Medora","IN",38.825054,-86.169983
"Topton","PA",40.503428,-75.701303
"Rocky Ford","GA",32.663501,-81.829557
"Ripley","OK",36.021784,-96.929367
"Chesterfield","VA",37.377094,-77.50582
"Hickory Withe","TN",35.243976,-89.58869
"Saltillo","MS",34.376492,-88.68172
"Laketon","TX",35.543657,-100.632914
"Columbia Hills Corners","OH",41.312829,-81.915693
"Hendricks","WV",39.075107,-79.630893
"Prospect","ME",44.55313,-68.864756
"Moore","MT",46.975523,-109.696854
"Hyndman","PA",39.82314,-78.718074
"Vinton","IA",42.168606,-92.023514
"Lake Poinsett","SD",44.566427,-97.079761
"Monticello","GA",33.304848,-83.683229
"Tangelo Park","FL",28.455839,-81.445905
"Killona","LA",30.006037,-90.482862
"San Gregorio","CA",37.327165,-122.38664
"Lucas","MS",31.587946,-89.958415
"Hillsborough","CA",37.574103,-122.379416
"Hermiston","OR",45.84041,-119.289461
"Baconton","GA",31.379623,-84.161017
"Warrenton","VA",38.713452,-77.795271
"New London","PA",39.782609,-75.875497
"Benzonia","MI",44.621389,-86.099258
"Mount Vernon","AR",35.226473,-92.124037
"Salt Point","NY",41.80676,-73.793187
"Denton","NE",40.737781,-96.844468
"Wolf Creek","MT",47.006054,-112.06917
"Belvedere","SC",33.530969,-81.944837
"Adams","TN",36.582267,-87.065556
"Grassy Butte","ND",47.392514,-103.247966
"Bison","KS",38.522791,-99.197322
"Gustine","CA",37.257717,-120.998815
"Stouchsburg","PA",40.380092,-76.232172
"Borger","TX",35.66782,-101.397388
"Prospect","MD",39.690433,-76.302798
"Broadford","VA",36.927337,-81.672616
"Doyle","CA",40.027959,-120.103816
"Plaistow","NH",42.836478,-71.09478
"Laurium","MI",47.237426,-88.443173
"Ensenada","NM",36.727236,-106.533367
"Macon","GA",32.840695,-83.632402
"Diamond Beach","NJ",38.959557,-74.852391
"Medora","IL",39.174491,-90.143165
"Saint Mary","MO",37.878942,-89.949277
"Ansonville","NC",35.104594,-80.109226
"Shelburn","LA",32.884294,-91.225666
"Proctorsville","VT",43.382295,-72.638428
